Qoraalka,Label,Qeybta
Dirisle waaba dhali kartaaye maxaa isku kiin keenay,2,Neutral-Dhexdhexaad
Sxbow ninkaan 1m uu kugu radinoya u amus so u qelina dib ha u noqde,2,Neutral-Dhexdhexaad
Dirisle waaba dhali kartaaye maxaad ugu naxsantahy,2,Neutral-Dhexdhexaad
War samixa maxa ku daba dhigay ninka Iska celi,2,Neutral-Dhexdhexaad
King Ck abwe ninkaa karoonow hadal maba yaqane fadlan karoonow wll qli Talo wllnimo,2,Neutral-Dhexdhexaad
Ck non kan iga dhamow hade kale dhe sirag nimole iskagakaycile hadi kale iga amos,2,Neutral-Dhexdhexaad
Ck nio Yaaab Ayaa Leedahay walahi,2,Neutral-Dhexdhexaad
Emotional damage,2,Neutral-Dhexdhexaad
Ck cunugan managadhaftid uwashtey siduu Nairobi uyimid,2,Neutral-Dhexdhexaad
Kana maxakaqaldan,2,Neutral-Dhexdhexaad
Wllky alle ha ku sharfo nagdaa pro ninka waan ciyaarka ayuu leegyahay,2,Neutral-Dhexdhexaad
Ma ila argty Xaraabo ay no tahy anine dhinac walpo wn La jira,2,Neutral-Dhexdhexaad
Wlhi wuu u dhameeysay,2,Neutral-Dhexdhexaad
Dirisle 1m magaartay wll,2,Neutral-Dhexdhexaad
Heye dirs low ha isku imana viena hdii kle kilyaha lkala baxa adey ku tala iska joog Nairobi dada,2,Neutral-Dhexdhexaad
Legend Waqal XaTaa wad Dhaafty,2,Neutral-Dhexdhexaad
King CK umad ma tihiid wlhi turbo funny ayaad tahye lipax waa sawabta aan dadka YouTuberada aan kaga dortey wlhi big funny ayad tahye waagii Boqorka gabiska reaction ayaa so xasuustey marka aan video Yogaan dawadey Allah ku sharfo ugeyz aad baan ku wataaa,2,Neutral-Dhexdhexaad
Magac I daa nio,2,Neutral-Dhexdhexaad
Wiil aad dhali karto baa la xifaaltameysaa oday,2,Neutral-Dhexdhexaad
ck afka lagalay maana dhusin been dheh,2,Neutral-Dhexdhexaad
Hargaysa Muqdisho Jigjiga Nairobi Waa layaqana meshay ku baxaday lacagtii Darisle lakiin TADA MA DAWLADA AYAAD ISKAGA DHAADHICIN HAYSAY,2,Neutral-Dhexdhexaad
Haday cawin nimo noqdo dirisle ayaa jab umaray,2,Neutral-Dhexdhexaad
Ck apwe adiga ayu rapa inu 1m kugu dadka ine wax walpa ogadan wey iska jecelyihin marka kaso hadasha isagana wey so firinayan,2,Neutral-Dhexdhexaad
8 daqiiqo iyo 13 daqiiqo see wax u jiraa,2,Neutral-Dhexdhexaad
What about you Now...? king Ck kadaa ninka meyd garaaca,2,Neutral-Dhexdhexaad
bas naga dheh ck,2,Neutral-Dhexdhexaad
Caryta 2 qof Ayuub io adi vs dirisle miya,2,Neutral-Dhexdhexaad
abtii kaqalee wuu suuuxe,2,Neutral-Dhexdhexaad
ck afka lagalaa waana nabad galaa isma keneyso tiii dheereed ku dhigtay wlh ???aafo kumartay xabadkeyga kumashqusha??? iga gadan,2,Neutral-Dhexdhexaad
Ck * 1m ayaad wadataa ee afkaga kaqabso dadkaan kaawada hadlaya,2,Neutral-Dhexdhexaad
Ck ninkaa saanoo dhan ha ujafin,2,Neutral-Dhexdhexaad
Waa sheko kale,2,Neutral-Dhexdhexaad
", iminka raginii waa weynaa masidan baa idin danbaysy war isku xishooda",2,Neutral-Dhexdhexaad
warkaas war nimam waaweyn maahan asxaabta,2,Neutral-Dhexdhexaad
maant qamiiiskaad k wad ta wlh,2,Neutral-Dhexdhexaad
Ck 100 jera comment edit gareeyay wlhei runlow thy vaar badn ilhy ha unxrsto isaga,2,Neutral-Dhexdhexaad
Fartuun aday kugu waalataye ayada guurso,2,Neutral-Dhexdhexaad
Dirisle views ba ku radinaysa Youtupe haddu sharaf leyahay 5 playpoton ba gadashisa saaran Sharaf ayey ku tahay kso hadal in badan,2,Neutral-Dhexdhexaad
Labanaa good paad tihiin,2,Neutral-Dhexdhexaad
Fatuun cabdi,2,Neutral-Dhexdhexaad
Wlhi king ck kaan waad bahdiishay lkn gacantiisa ayu isku diilay,2,Neutral-Dhexdhexaad
Walaalayalaw waxani hada ragba maaha miyaa sidee wax yihiin rag sida dumaeka isu caayaya. Waar qalaalayaal isla yaaba o ragu ama way us dilaan ama way is dayane ama sidii rag isu dili jiray isu dila ma labadinuba naga aamusa waxba matihidine,2,Neutral-Dhexdhexaad
Doqonkan cid kasta ma saran yahay wan yabaye waa de anaga ka danbenay ina 1m gadho nacas faanku la batay ayaa tahayeaxa mesha samixa kenay orod gabadha haku so ordine ee ninka Iska celi,2,Neutral-Dhexdhexaad
bisnagadheh wabuwirabnaye,2,Neutral-Dhexdhexaad
Ck walahi ninka waad kudhamaatay,2,Neutral-Dhexdhexaad
war naga aamusa lee,2,Neutral-Dhexdhexaad
Tabliiq camal,2,Neutral-Dhexdhexaad
legend,2,Neutral-Dhexdhexaad
Ck waa ku taagera lkn khamiiska noo so feere,2,Neutral-Dhexdhexaad
Ck caruurta hanugu soo dhisin inaga dhaaf niow,2,Neutral-Dhexdhexaad
Ck No qabiil bro,2,Neutral-Dhexdhexaad
Sxip bis ka dheh anaaba calosha ihurtaye,2,Neutral-Dhexdhexaad
3yrs miyadan ilabin wxi hore miyidin ka heshin mxa keny hda,2,Neutral-Dhexdhexaad
Labo caag mu dhige,2,Neutral-Dhexdhexaad
AMAY PRANK THY ..... Y AAAMINAAAAAA,2,Neutral-Dhexdhexaad
"CK ,walhi dirisle subscribe waankala noqday, sxb xagaagaan ahy",2,Neutral-Dhexdhexaad
Wllhi waxii ku dhace ayaaN la Yape,2,Neutral-Dhexdhexaad
is adag ayaad ulahadashay walaahi,2,Neutral-Dhexdhexaad
King Ck Destroying dirisle abdi I???m Laughing all day this video will go #1M believe that,2,Neutral-Dhexdhexaad
Ck bes ka dheh walahida waa karbaashtay,2,Neutral-Dhexdhexaad
Ck fanny weyi wlhi hada laga bilabo team dirisle.ma ahi,2,Neutral-Dhexdhexaad
Wlhi ck waa laf madhan oo anay waxba ku dhex jirin,2,Neutral-Dhexdhexaad
Ycni garbaasha ka,2,Neutral-Dhexdhexaad
Ycni garbaasha ka,2,Neutral-Dhexdhexaad
War waaa sawir masha ku dhagan prank dhan weeyan,2,Neutral-Dhexdhexaad
Wr ck yoow gabadha kareeb ino,2,Neutral-Dhexdhexaad
Idirisle ninki faqdiid last hesy mahn,2,Neutral-Dhexdhexaad
Iiwad sheekada hayyeh,2,Neutral-Dhexdhexaad
Wr ck yoow gabadha kareeb ino,2,Neutral-Dhexdhexaad
Ck kan xoolo waye Iska daaa wuxuu sheegayo kama warqabo yuu ku cayuumin rag maheee Mr dhaw fartuunow noqonaa,2,Neutral-Dhexdhexaad
Waxani ma laba naagood oo l??? wadda qabaaa maxay leeyihiin waar ilaahay iyo ummadiina ka xishooda,2,Neutral-Dhexdhexaad
SXB CK WAX KAMUU SHEEGAA WAAR SIDA DUMARKA HANOO SHEEKAYNINA EE RAGG ISKA DHIGA,2,Neutral-Dhexdhexaad
Adoo magac radinaaya somaliland tagtay stop spreading fake information about someone whom you praise yesterday and let everyone have respect for his personality that is the fact,2,Neutral-Dhexdhexaad
Th???me drisle cabdi marnaba noo hooss is mujiyaa,2,Neutral-Dhexdhexaad
1m waxe tahay maleh waxa tahay hortaa la ahaa jiray dadaa haysta 10m adigan 1m aa wax wayn kula noqotay maxaa iska kaa badaly hadaa gartay doqon nimo leebkasi qaday saa uguso jawabaysid dirisle maxaa ugu so jawabiwaysay kuwii haben iyo malin kaso hadli jiray gurkaaga sheene iyo kayub maxaa ugu so jawabiwaysay doqon,2,Neutral-Dhexdhexaad
"Dhintay, ciqab mina rabaaniyah",2,Neutral-Dhexdhexaad
Ck libaax fartuun shantada iskaga reeb,2,Neutral-Dhexdhexaad
Hhhhhh Abowe walhi Wan ku jecelahy walib ilhay dardis plz iska daa,2,Neutral-Dhexdhexaad
Fartuun abdi,2,Neutral-Dhexdhexaad
Ceeb weyn waxa aha YouTuberadi somalida hormud u ahaa iney is qabqabsadan oo cay un layskugu so jawabyo nio kuwa hada so baxayana oo youtuberada noqon raba mxad ka filysan magac dumarna in laysku caayo gorme bilamaty nio rag waweyn aya tihin kala roonada oo wliged ayey ragu is qaban jiren kala hari jiren xeerka raga haku ciyarina walshina ????,2,Neutral-Dhexdhexaad
Lajnd ck,2,Neutral-Dhexdhexaad
War CK sxibow Fatuma Abdi views ayeey kuguraadsata sxibow ee wax fahan,2,Neutral-Dhexdhexaad
Hoy ck mgceey idhaaf fartun apdi aa,2,Neutral-Dhexdhexaad
Cuqdadbaa Dishey dirisle,2,Neutral-Dhexdhexaad
Youtube sax lee saan wxa ugala dhig dhigo wan kuwataa,2,Neutral-Dhexdhexaad
Coopi kaarlo,2,Neutral-Dhexdhexaad
"Labadiina dan idinkuma jirto sidaan is qabta ,hadii kale meel xun beey idinla galeysaa .",2,Neutral-Dhexdhexaad
Smlidu dhib badana kulahaa niman shantaada farood kaaa reebin sharci kaama reebo hhhh raga kala celiya ha isku dirina war idinkuna is daaaayaa ha isku ja jawaaabine jaaaw,2,Neutral-Dhexdhexaad
Ck nyow maanal a difaceyso iska daa qoftas career ayey wax udinte ayathaba kuma difaaceyso,2,Neutral-Dhexdhexaad
Waxad moda laba nag o leslaqabo maxaytahy wu iga masayray warhedhe ma ogidin miya in ad dhalinyarada u tihin dad ay ku daydan dhinac walba in ta xita ma garan wayde dhlinyaro yaryar o idinku dayanaya jire sidan si isugu dhama dhagahadal iyo isku dhaganani waxbamatarto wata halka natagtay mante wax un ixtirama,2,Neutral-Dhexdhexaad
Ck ninkaan dhiman dhiman waaye wlhi sida loo hadlo xitaa magaranayo iska dhaaf ninkaan War si wax loo habeeyo magaranayo,2,Neutral-Dhexdhexaad
Halahubiyo,2,Neutral-Dhexdhexaad
Bes Naga dheh wuu buubi rabaa fartuun caga madow,2,Neutral-Dhexdhexaad
maanta taako gabareed maa kuu xirin,2,Neutral-Dhexdhexaad
niman waashay ayaa tihiin ee naga fadhiista,2,Neutral-Dhexdhexaad
Karbaash aan caadi ahyn,2,Neutral-Dhexdhexaad
Magaceyga amaan ii siya nh,2,Neutral-Dhexdhexaad
King car qosol laysma gaare maxa laysku xqirya ninka waka wynthy wna ka caqli yarthy,2,Neutral-Dhexdhexaad
Wllhy dacadaa u qosley walal mcn ck keep moving,2,Neutral-Dhexdhexaad
Gormey dumarka magacoda ceb noqde o laiskucayna,2,Neutral-Dhexdhexaad
xishooda ragoow,2,Neutral-Dhexdhexaad
"Ck saxiibow qiimo ayaad uyeelesaa wan ogahay inuu adiga uun kugu mashquulo iska dhaaf,,,, always guul ayaa kurajenaa keep going",2,Neutral-Dhexdhexaad
Nimankaan waan taageri jiray lkn hada waanba nacay sida 2 dhoocilod cml iskucaayaan uff,2,Neutral-Dhexdhexaad
Sxpw ninkan warkisa nagaa xeer fartun ee sxp vlog no so same insh allh,2,Neutral-Dhexdhexaad
Waaw waxkale waaye sheekadaan,2,Neutral-Dhexdhexaad
Ck haye saana majirtey,2,Neutral-Dhexdhexaad
Darisle dumar badn Buu ku dhax koray sida raga uma hadlo dumarka guurka isku caya,2,Neutral-Dhexdhexaad
Hhhh ck labo xidhimaan ayaa lay raacsiyaya ku laahaa,2,Neutral-Dhexdhexaad
Magca faruun wa magac gabdheed magac kale ula baxa,2,Neutral-Dhexdhexaad
Barbaaaaa xamdaa waye shekada Fartuun Abdi see dareemeee. Gar iyo gardarro waan kuwataa ck hashing legend always legend,2,Neutral-Dhexdhexaad
Ck waa kaxanaqsanahy magaca bad nagabahdishay,2,Neutral-Dhexdhexaad
Hadalkii dirisle mandhow waxbuu ka badly wxii surka kugu cirna wa iska soo fudhay goood,2,Neutral-Dhexdhexaad
Qruxey fartuun cabdi,2,Neutral-Dhexdhexaad
Legend ck,2,Neutral-Dhexdhexaad
Waad kululaatay ck yow wlhi uu kaa bafiyy dirisle ina dhilo,2,Neutral-Dhexdhexaad
Sooraan io Ajakis Alle qabriga ha uwaasiciyo video dooda kaleexo nio,2,Neutral-Dhexdhexaad
Horta lacagtii waa rune xggu geyey wuxuu dadka siiyey 5k madhamee,2,Neutral-Dhexdhexaad
Fartuun Abdi Aadban Ku Salamaay Mar Horaay Ku Iri CK Iskaaga Har,2,Neutral-Dhexdhexaad
Ck ninka waadba ka aftahan santahay ee maad iska daysid,2,Neutral-Dhexdhexaad
Canugan wuu walanyahay,2,Neutral-Dhexdhexaad
Leggend Ck,2,Neutral-Dhexdhexaad
Manata taladii wadqadato wa adiga xabadki qarsady batuulo k,2,Neutral-Dhexdhexaad
Title ka iga cun xooloow,2,Neutral-Dhexdhexaad
Ninka king ck afka lagala walahi asaga iskada ehhe anaga ck family aya dulan kusaqadeyna ilen anaga wilkena ck wanognahay biniadam magardareysto,2,Neutral-Dhexdhexaad
Xabadka mi'a Khaliif ayuu umaleenaaye,2,Neutral-Dhexdhexaad
CK AYAA QOF U JAWAABAYA ANBA HADLAYA ISAGOO NAAGTIISII SHIINECULEY APTI XABIIBI LEEYAHAY SHAME ON YOU DHAQANKAAS ABTIYAASHA KA KEENTAY ABTIGA CIMRAAN LA CAQLI TAHAY,2,Neutral-Dhexdhexaad
Somalida waxa kaliya ay talnyi ka dhigtaaan waaa in laiz caayo @dirisle @ck @ayuub kalo io kukale ooo badan,2,Neutral-Dhexdhexaad
Dhuucusha dirisle abdi meel iska saar,2,Neutral-Dhexdhexaad
Gar iyo gardaro waa ku wataa legend ck,2,Neutral-Dhexdhexaad
Fartuun cabdi sedareme,2,Neutral-Dhexdhexaad
Arinta faraha ka baxdaaa karoonow yamta ka gal,2,Neutral-Dhexdhexaad
Walaal ck iskaraarinaqo Waxan kaacodsanayaa iniskadeyso walaalkaada,2,Neutral-Dhexdhexaad
Batuulo K wale magaca malailowo,2,Neutral-Dhexdhexaad
Teda kale adi jawab dhawida war umada ka fadhiso faaca raaso uff,2,Neutral-Dhexdhexaad
Hada chalang yaasha asad hagio buu copy gareenayaa,2,Neutral-Dhexdhexaad
Wlhi dirisle iyo king Ck marka arko Ronaldo iyo Messi igu so dhaco,2,Neutral-Dhexdhexaad
sheekadaan naga soo gabagabeeya yaaqee,2,Neutral-Dhexdhexaad
Jileec baad tahee raga daandaasiga ka daaa nio,2,Neutral-Dhexdhexaad
Nio is qab qab sigaan views ku radinooyaaye gab ha u jawaabin,2,Neutral-Dhexdhexaad
Ck karbaash udaa Ck ninkaan hadalkiisa soo afjar plz,2,Neutral-Dhexdhexaad
ck ilmahan waa bahdishay ee jaaw,2,Neutral-Dhexdhexaad
Ck bilaa abaal thy dirisle waa ninkii iyado afarta beyno jiho lagaagadhegan kuu hiiley oo dadka kaa dhiciyey,2,Neutral-Dhexdhexaad
Ck sxb iska celi cadawga waligaa ha u jiifan sxb go ahead brother,2,Neutral-Dhexdhexaad
marka kaliya aan youtube jeclahay waa markan,2,Neutral-Dhexdhexaad
Ck mar danbe ha uso jawabin ninkan yar amusnan igu filan jawab,2,Neutral-Dhexdhexaad
horta wlhi ano an Ben shegen ckyow willkas marku adiga kaso hadlo an arko Inu wax so dhigay video kudhufan isoran ma ogtahay ilahay amarki sawir Wuxu so Sara afka uu kala waxayo indhahana sii naxdina uu kasinayo Marka video gisa wanba kanoqda Oo maba dawado Halka dabecad an kunacayna ba waxay tahay afka so said ubalaqay ayu waji Lago xana na nugu daray Dee inader Marka waxa ogahay Inad kaso hadlayso Adan iska kasuga ilen habenki Inan kuriyodo marabo indho 1m igarsiya kamuqato Marka wan iska dayey wlhi shekadinu say ubilawatay ba inanku waji naxdin leh Oo qosol garir wata buu laso baxay ilahay hauyasire intas na WA kaftan xalala lama kala xanaqan lkn idirislow wllo Qli sida ck sawir yar oo shidan dadka sojida video ga so korsar wax iga carara haiso Sarine,2,Neutral-Dhexdhexaad
War ninka ka kac miyadan islaam ahyn ck ku arag waa balaayo ku aragty.,2,Neutral-Dhexdhexaad
Wlhi waad laheshay macaga King CK,2,Neutral-Dhexdhexaad
Wallahi kan hadal kuugu magaaro darisle hadal kiisa inaa kuqoslo is kadaayee wallhi ciil baa iga qabo to hadal foolxumadiisa,2,Neutral-Dhexdhexaad
Waryaaa ck Xalay ma seexatay mise wali waa gubaneysaa Allaha maxaa rafaaday,2,Neutral-Dhexdhexaad
War dhibadanaaa magacaa buxiso wuu hir klaaye Maa kadeysid fartuun cabdi seedareeme,2,Neutral-Dhexdhexaad
Walaalkeen car qosol,2,Neutral-Dhexdhexaad
ck aa daawady mana qoslin BEEN DHEH,2,Neutral-Dhexdhexaad
Maxa wax funny ah ma arko anuu,2,Neutral-Dhexdhexaad
War adaba aaway 10kun uruurusee 6kun saylic baad udiibkatay ee aaway 4kun ee kale adba tas soocadee adba ?sma dantiyo iyo dhasheeg,2,Neutral-Dhexdhexaad
Ck gabadha meesha kasaar iyo lacag baa cunteen adba lacag waad aruurisey cidina kuma dhihin waad cuntey,2,Neutral-Dhexdhexaad
Dad wa wen tihiin xoog ilaahay idin siiye ku shaqesta dirisle nin rag waye taa shaki kuma jira wxa idin dhihi laha malayacniga naga daya hd inaa isda gashan raptan luqa iskala hdla,2,Neutral-Dhexdhexaad
Dirisle wlhi inkiraaad uu yqanaa dad wx lasooo sameyn ayuu inkiray watiii ishaaziiz ay ku haysatay wuuu i inkiray ma aqaana ayuu idhahy ck the lagend fake brankiyda fartuuun cabdi beeen bdnaaa dirisle nahaaap,2,Neutral-Dhexdhexaad
Ck igadba geee,2,Neutral-Dhexdhexaad
Wlhi wa yab ckyow,2,Neutral-Dhexdhexaad
War CK saxibow ninkaan Subscribeka uu rabaa inuu kuugu badsado ee ka aamus walhi,2,Neutral-Dhexdhexaad
Walee kana hawiyu ka dhashay nin hawiye ka dhashay yaan dhahay maskiin waad ka codkarsan thy nio yuuku cayuumin ck garbaash waatii ugu darneed bis dheh suuxe qosol ba ladhiman gaaree??????????,2,Neutral-Dhexdhexaad
Derisle in uu yahy nin rag ah lkn adi manaal ku cadeysey,2,Neutral-Dhexdhexaad
King ck legend all weys ani wan kuwata ee ciyalada ha isku dhisin,2,Neutral-Dhexdhexaad
Ck ninka mel iska sar nina shantadu ka rebin sharcii kam rebo,2,Neutral-Dhexdhexaad
Waa run wlhi lacagtii dadka masaakiinta ah xaguu geeayay?,2,Neutral-Dhexdhexaad
Waayab,2,Neutral-Dhexdhexaad
Kkkk ceeb badnaa jojiyaa caydaaa,2,Neutral-Dhexdhexaad
CK 1M BA LAGUGU CUNYA,2,Neutral-Dhexdhexaad
Qosol been ah lee wadaa nio jilin been ah war ninkaas wuu ka fican yhay nio ee magaartid kahar nio,2,Neutral-Dhexdhexaad
Legend ck keep going pro,2,Neutral-Dhexdhexaad
Ck waa ka badisay dirisle,2,Neutral-Dhexdhexaad
Horta somali youtubers ka maxay iska qab qabsan yab naye Anga sheeko hano la imanina isma dhaantan labadinuba,2,Neutral-Dhexdhexaad
Waryaa maadaa prnk run ah sameeya ilawshiinyo dhawidaa sowdigii samaara queen lasamaynayey prankiga beenta ah Dirisle waa ninka caawa khamiiska kuusoo xidhay ee kaa soo bixiyey masarkii iyo katiinadii dumarka caacda jooji teeda kale markuu balwada kugu tilmaamayey maad ka soo hadashid balwada uukugu sheegay,2,Neutral-Dhexdhexaad
Canjerada yeka guban plz,2,Neutral-Dhexdhexaad
Wariiiif waaxid,2,Neutral-Dhexdhexaad
Ck wale waxu dirisle shekay wasax jawabta lamaba tageysiid ninyow magartiiid A.Risak Hata arostayna Mr 2biloda tahay Waliba naaag garob ba korsate ma adiga gursaday gbr Mr 2bilod Ninyow ninkan magartiiid respect kareee butulo K,2,Neutral-Dhexdhexaad
Queeen Dirisle,2,Neutral-Dhexdhexaad
Walhi king ck haduu kubilaabo hurdo seexan mayside walshay fartuun cabdi aayar iska joog ck makaftamo waana wiil daacada intaan chenelkiisa kuxidhnaa waxaan wanaag ahayn Kuma arag umadoo dhamina way oghay karti aqli shaqo wanaag qalbi fiicnnaan intaba Kuma gaadhaysid ee tuugo cabdi iska joog kana hadh boqorka YouTubelayda geeska afrika wiilkeenu wuu tagay hore usocod mooyee no no noqosho iskaga hadh wiilkan waanu jecelnahay waa geesigeena walhi been masheegayee waa wllaky wuxuu iilamid yahay Kay hooyaday macaan idhashay ookale ck haku daba daalin waligaa gaadhimayside,2,Neutral-Dhexdhexaad
Keep going ck ani dirisle Nairobi marku imaday ayaba nacay,2,Neutral-Dhexdhexaad
drisle wxii helaan layapay,2,Neutral-Dhexdhexaad
Plz iku caawi subscribe boqo channal kay kheyr Allah ku siiyee wllo,2,Neutral-Dhexdhexaad
Walanimadu Waa Wehel Ee Subscribe iigu Dhiirigaliya,2,Neutral-Dhexdhexaad
Saxiib CK i ask you don't put ajaxis bro,2,Neutral-Dhexdhexaad
Dirisle fursaaad Ayey utaahay inuu kusocdaaa sababtoo Ah 1 million,2,Neutral-Dhexdhexaad
Ck kan waa iga sooboaday ee dhulka lajar nag bagursatay warmaho oo ada furtay haduu calafku dhamado wax laceni karo maho lkn adiga guur xalal ah bamartay calafkan kadhamadey sagan naga ajanibta ah kudhagdhajagayo fartuun abdi waa gumeyse hagursato wax ba gursaday iyo waxba kala tagay asag hagursado,2,Neutral-Dhexdhexaad
Ck this is stupid man up bro,2,Neutral-Dhexdhexaad
Horta anga Hal baan ogaaday adunyadan qofki kuximiyo o kudabadigto next xasidkagu noqonaa waa arin caad tan xinka iyo xaasadka waa walalo,2,Neutral-Dhexdhexaad
Ck dhoocisha iskda wa ku fogatye,2,Neutral-Dhexdhexaad
Ck hadada nahay mamoyinka magalada muqdisho ku nool ee ku dawada waxaan kuso jedineyna baaq inaadan kaso hadlin,2,Neutral-Dhexdhexaad
Adigu talantigaaagu inaad dirisle uun sagaashnkaba ka sheekaysaaaba 1mkankula weynaaa hno heesoinaad ku gaadhay ma ogtahy,2,Neutral-Dhexdhexaad
abaabala hayeeey,2,Neutral-Dhexdhexaad
Ck miskiinka yuusan kuu ooyin ka daa,2,Neutral-Dhexdhexaad
waryaa ck magacayga goormoo cay noqday,2,Neutral-Dhexdhexaad
Inaad replies iso gashan rajeynayaa,2,Neutral-Dhexdhexaad
Dirisle wu ku labisay wlh kkkkk,2,Neutral-Dhexdhexaad
Best king of reaction Cumar krrish or King CK,2,Neutral-Dhexdhexaad
waa Qosley wlhi,2,Neutral-Dhexdhexaad
Ck wlh hub af gaag kuu aha mash allh,2,Neutral-Dhexdhexaad
You tube se la isaga black ga waan ku black gi lahaaye,2,Neutral-Dhexdhexaad
Dee ck bro inaga daa caruurtan waa jaahil bro aduunka waxa ugu khayr badan wax lagu khasaaro guur hadaad aragto nin ku mashquula ya nin kale reerki sii hore anba reerkiisa hada ba ah. caadigi maaha ka yari kenya maa gacan adka lagag dhigan umaly nayaa.,2,Neutral-Dhexdhexaad
Wlhi wuu fashilmay kii dirisle,2,Neutral-Dhexdhexaad
Lacag uriirinta isagaa kaga horewywy,2,Neutral-Dhexdhexaad
Ninkaas faaruq waaye wllhi,2,Neutral-Dhexdhexaad
Majoogti lee macbuudkow meeqo prank ayaa fashilantey,2,Neutral-Dhexdhexaad
Ckeeyow adi iyo ninkaas aaba isheesataane gabadhaan oo waxbo kaagalabsan maxaa karabtaane mise arin kale aajirto weedaayow,2,Neutral-Dhexdhexaad
Nin kani wa side,2,Neutral-Dhexdhexaad
Ck kawareji bro ninkan,2,Neutral-Dhexdhexaad
Jawabta iga soo dadaji dirislow bahal kulul inaa soo wado wanba ogahe,2,Neutral-Dhexdhexaad
Walee idirisle wu sheegay inaadan seexan karin hadi ba reaction lagaso bixiyo I'm sorry CK xabadkiina waad so qarisay,2,Neutral-Dhexdhexaad
Dadka markuu qab qabsado ayuu rabaa inuu 1M ku gaara ee iska dhaaf wuxuu rabo hashegee,2,Neutral-Dhexdhexaad
Ani waan Hubaa in uu waxan parnk yahay oo dirise larabaa in uu malyanka gaadho,2,Neutral-Dhexdhexaad
Wey isla ogyihiin,2,Neutral-Dhexdhexaad
Waxyar maidiin sheega dhalinteenay markasta Haa iscayiine sidii labo nago lesla qawe isbalansada lafaha isbara sasba raganimadu kujirtaye sidani waceeb anaga haana dibajina,2,Neutral-Dhexdhexaad
Fartuun abdi Ck ku maseertay walahi aboowe ishiisa quraan iska saar,2,Neutral-Dhexdhexaad
Ck mucjisaa tahy wlhi,2,Neutral-Dhexdhexaad
War kan buudka lamartey wali masoo taaganyahay,2,Neutral-Dhexdhexaad
"Ck my brother, adiga inuu 1 million kugu gaaro oo go,aansadey walahi kor oga bax Talo an ku siiyo ninkas afkaga a ku filan inaa oga adkaadid inaa dagaal ugu tagtid looma baahna see cml. Hadii kale asigaa u e kaanee.",2,Neutral-Dhexdhexaad
Ck maser abdi ha nagu soo dhisin legend baad thy,2,Neutral-Dhexdhexaad
Wr idinka oo dhan paaa tuuq ah wlipa dumarnimo ayaa ku darsteen wr ama sidda ragga isdila ama wx caadi ah oo dawano la imaada,2,Neutral-Dhexdhexaad
Kkkkkkk fartun Abdi dhiqo ku jira ck garimeysit e Isgagahar ck legan wat iga qoslisay whli,2,Neutral-Dhexdhexaad
Alla bas wllhi bahdil uma dhina kaas hadal mayaqaaan,2,Neutral-Dhexdhexaad
Aar ck waxan kufsi way dhaaftay,2,Neutral-Dhexdhexaad
Hhhhhh karbasha ka wen waxana,2,Neutral-Dhexdhexaad
odayga dhulka aya la jartay wlhi waxa dhahay cagti joogsan weyso marbey ceeb la kulantaa,2,Neutral-Dhexdhexaad
Dirisle wllhi dabaal aan is ogeen wye Keep going ck family,2,Neutral-Dhexdhexaad
Waraa adi nio been badnidaa maxaa kaqldan somaad odhan ninkaa kasoo hadli maayo maxaa uga hadlee,2,Neutral-Dhexdhexaad
Ck umadeena maaha waar ninka ka dhin,2,Neutral-Dhexdhexaad
Yaroow ninka caay hadaa rabtee magaceena noo daaa fartun abdi kulah???a,2,Neutral-Dhexdhexaad
Karbaash culus dirisle goat,2,Neutral-Dhexdhexaad
Fartuun abdi taan way kugudacay Ay rali noqo,2,Neutral-Dhexdhexaad
Comenti ku dhiigle inta ku amaana CK kuna caaya Drisle Xagana Ck ku caaya,2,Neutral-Dhexdhexaad
Wlhi waa fuuray ck umadeena maahin hore u soco ina adeer,2,Neutral-Dhexdhexaad
Comentigeyga hadaad aragtid 3k wax yar iiga dhiman igaarsii wll,2,Neutral-Dhexdhexaad
Ck lagend waxa inaga daa waa ciyale haso koree,2,Neutral-Dhexdhexaad
Nio waxaan iska daay ilmo ilmo inu udhaqmayo wad ujeda,2,Neutral-Dhexdhexaad
Viena aan kaa soo raadiyo aaa hayuuy dirislow viena haisku tagin,2,Neutral-Dhexdhexaad
